236;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";9;15;;TRUE;TRUE;;1;TRUE;4;;;;;130;;;;;;;;16;;;10;;
237;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";9;15;;TRUE;TRUE;;1;TRUE;4;;;;;119;;;;;;;;16;;;10;;
238;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";10;15;;TRUE;TRUE;;1;TRUE;4;;;;;126;;;;;;;;19;;;10;;
239;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";10;15;;TRUE;TRUE;;1;TRUE;4;;;;;115;;;;;;;;19;;;10;;
240;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";11;15;;TRUE;TRUE;;1;TRUE;4;;;;;125;;;;;;;;5;;;10;;
241;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";11;15;;TRUE;TRUE;;1;TRUE;4;;;;;114;;;;;;;;5;;;10;;
242;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";12;15;;TRUE;TRUE;;1;TRUE;4;;;;;127;;;;;;;;26;;;10;;
243;"Adotar procedimentos para cessão não onerosa, em até 60 dias a partir da data do pedido, do direito de passagem e do uso de servidões, dutos, condutos, torres e postes públicos para implantação da rede para atendidmento ao evento";12;15;;TRUE;TRUE;;1;TRUE;4;;;;;116;;;;;;;;26;;;10;;
244;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";1;15;;TRUE;TRUE;;1;TRUE;4;;;;;8;;;;;;;;11;;;10;;
245;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";2;15;;TRUE;TRUE;;1;TRUE;4;;;;;12;;;;;;;;7;;;10;;
246;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";3;15;;TRUE;TRUE;;1;TRUE;4;;;;;122;;;;;;;;13;;;10;;
247;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";3;15;;TRUE;TRUE;;1;TRUE;4;;;;;110;;;;;;;;13;;;10;;
248;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";4;15;;TRUE;TRUE;;1;TRUE;4;;;;;128;;;;;;;;18;;;10;;
249;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";4;15;;FALSE;TRUE;;1;TRUE;4;;;;;117;;;;;;;;18;;;10;;
250;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";5;15;;TRUE;TRUE;;1;TRUE;4;;;;;131;;;;;;;;6;;;10;;
251;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";5;15;;TRUE;TRUE;;1;TRUE;4;;;;;120;;;;;;;;6;;;10;;
252;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";6;15;;TRUE;TRUE;;1;TRUE;4;;;;;121;;;;;;;;3;;;10;;
253;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";6;15;;TRUE;TRUE;;1;TRUE;4;;;;;109;;;;;;;;3;;;10;;
254;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";7;15;;TRUE;TRUE;;1;TRUE;4;;;;;123;;;;;;;;20;;;10;;
255;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";7;15;;FALSE;TRUE;;1;TRUE;4;;;;;112;;;;;;;;20;;;10;;
256;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";8;15;;TRUE;TRUE;;1;TRUE;4;;;;;124;;;;;;;;23;;;10;;
257;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";8;15;;TRUE;TRUE;;1;TRUE;4;;;;;113;;;;;;;;23;;;10;;
258;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";9;15;;TRUE;TRUE;;1;TRUE;4;;;;;130;;;;;;;;16;;;10;;
259;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";9;15;;TRUE;TRUE;;1;TRUE;4;;;;;119;;;;;;;;16;;;10;;
260;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";10;15;;FALSE;TRUE;;1;TRUE;4;;;;;126;;;;;;;;19;;;10;;
261;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";10;15;;TRUE;TRUE;;1;TRUE;4;;;;;115;;;;;;;;19;;;10;;
262;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";11;15;;TRUE;TRUE;;1;TRUE;4;;;;;125;;;;;;;;5;;;10;;
263;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";11;15;;TRUE;TRUE;;1;TRUE;4;;;;;114;;;;;;;;5;;;10;;
264;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";12;15;;TRUE;TRUE;;1;TRUE;4;;;;;127;;;;;;;;26;;;10;;
265;"Adotar procedimentos para emissão não onerosa, em até 60 dias a partir da data do pedido, de licenças para instalação das redes de telecomunicações que atenderão ao evento";12;15;;TRUE;TRUE;;1;TRUE;4;;;;;116;;;;;;;;26;;;10;;
266;"Implantação, reforma e adequação de Centros de Atendimento aos Turistas (CAT) - Belo Horizonte - Governo Municipal";1;4;24;TRUE;TRUE;;1;TRUE;4;;;;1;129;1845612.86;;;;;"";;11;;;6;;
267;"Sinalização Turística nos atrativos turísticos - Belo Horizonte - Governo Municipal";1;4;24;TRUE;TRUE;;1;TRUE;4;;;;;129;721630.77;;;;;"";;11;;;6;;
268;"Acessibilidade nos atrativos turísticos - Fortaleza";5;4;24;TRUE;TRUE;"Zona 1 - Praia de Iracema,Centro Cultural Dragão do Mar, Biblioteca Menezes Pimentel, Caixa Cultural, monumentos como o Forte de Nossa Senhora da Assunção, Catedral, Estação João Felipe,  Mercado Central, Centro de Turismo de Fortaleza e o eixo comercial da Monsenhor Tabosa. Zona 2 – Via de ligação Mucuripe – Serviluz. Interligação das duas principais orlas da cidade (Beira-Mar e Praia do Futuro).";1;TRUE;4;;;;;131;22054872.44;;;;;"";;6;;;6;;
269;"Sinalização Turística nos atrativos turísticos - Belo Horizonte - Gov Estadual";1;4;24;TRUE;TRUE;;1;TRUE;4;;;;;8;1796227.52;;;;;"";;11;;;6;;
270;"Implantação, reforma e adequação de Centros de Atendimento aos Turistas (CAT) - Belo Horizonte - Governo Estadual";1;4;24;TRUE;TRUE;;2;TRUE;4;;;;3;8;290508.56;;;16/06/2014;30;"Secretaria de Estado de Turismo e Esportes de Minas Gerais";;11;;;6;;
272;"Sinalização Turística nos atrativos turísticos - Manaus";6;4;24;TRUE;TRUE;"Teatro Amazonas Porto de Manaus Igreja de São Sebastião Praia da Ponta Negra Centro Cultural Palácio Rio Negro Encontro das águas Igreja Da MatrizBosque da Ciência Centro Histórico de Manaus Arena da Amazônia Ponte sobre o Rio NegroJardim Botânico Adolpho Ducke Parque do Mindú Zoológico do CIGS - Centro de Instrução de Guerra na Selva Cachoeira do Tarumã Feira de Artesanato da Praça Tenreiro Aranha Centro de Artesanato Branco e Silva Parque Ponte dos Bilhares Parque Estadual Sumaúma Parque Jefferson Peres e Ponte de Ferro Benjamim Constant Prédio da Alfandega Praia Dourada Praia da Lua Museu do Índio Museu do Homem do Norte Museu Amazônico da Universidade Federal do Amazonas Museu de Ciências Naturais da Amazônia Museu de Numismática do Amazonas Museu do Porto de Manaus Museu Tiradentes Pinacoteca do Estado do Amazonas e Praia do Tupé.";1;TRUE;4;;;;;109;2046153.85;;;;;"";;3;;;6;;
273;"Sinalização Turística nos atrativos turísticos - Natal";7;4;24;TRUE;TRUE;"Via Costeira Av. Pte. Café Filho Av. João Medeiros Filho Av. Felizardo Moura Av. Eng. Roberto Freire Av. Sen. Salagdo Filho Av. Hermes da Fonseca Av. Prudente de Morais Av. Deodoro Av. Rio Branco Av. Pte. Bandeira Av Bernardo Vieira Av. Cel. Estevam Av. Cap. Mor Gouveia.";1;TRUE;4;;;;;123;3904950.37;;;;;"";;20;;;6;;
274;"Implantação, reforma e adequação de Centros de Atendimento aos Turistas (CAT) - Natal";7;4;24;TRUE;TRUE;"Aquisição de 04 (quatro) Centros Móveis de Atendimento ao Turista.";3;TRUE;4;;;;3;123;363151.84;;;02/04/2014;100;"";;20;;;6;;
275;"Sinalização Turística nos atrativos turísticos - Brasilia";2;4;24;TRUE;TRUE;"Sinalização Turística nos Atrativos Prioritários: Torre de TV Catedral Lago Paranoá (incluindo a Ponte JK) Praça dos Três Poderes (incluindo o Panteão, Espaço Lúcio Costa e Museu da Cidade) Memorial JK Palácio da Alvorada Palácio Catetinho Palácio do Itamaraty Palácio do Planalto Torre de TV Digital.";1;TRUE;4;;;;;12;4053439.85;;;;;"";;7;;;6;;
276;"Acessibilidade nos atrativos turísticos - Natal";7;4;24;TRUE;TRUE;"Reestruturação da Orla Marítima Urbana, no trecho da Praia de Areia Preta/Praia do Forte, e na orla da Praia de Ponta Negra. A Prefeitura Municipal do Natal, tornou pública a Licitação para a elaboração de projetos executivos e execução de obras, pelo regime RDC Presencial, no Diário oficial do Município, em 05 de julho de 2013 e no Diário oficial da União, em 10 de julho, com abertura das propostas licitantes para o dia 22/08/2013.";2;TRUE;4;;"Os recursos totais para as intervenções propostas incluem o aporte de contrapartida municipal da ordem de 10% do valor do recurso de repasse através do OGU.";"Considerando que a municipalidade elaborou os projetos básicos o contrato de repasse admite a contratação integrada para a elaboração de projetos executivos e obras,";1;123;14977329.23;;;04/04/2014;10;"SEMOPI";;20;;;6;;
277;"Implantação, reforma e adequação de Centros de Atendimento aos Turistas (CAT) - Brasilia";2;4;24;TRUE;TRUE;;1;TRUE;4;;;;;12;286461.54;;;;;"";;7;;;6;;
278;"Sinalização Turística nos atrativos turísticos - Porto Alegre";8;4;24;TRUE;TRUE;"Implantação de 08 Semipórticos de Boas Vindas nos principais acessos de Porto Alegre.";1;TRUE;4;;;;;124;278149.39;;;;;"";;23;;;6;;
280;"Implantação, reforma e adequação de Centros de Atendimento aos Turistas (CAT) - Porto Alegre - Gov. Municipal";8;4;24;TRUE;TRUE;"Ações de Preparação para Copa 2014: Implantação da Casa Mercosul do Turista, Reestruturação Física e Adequação do CIT Centro Histórico.";1;TRUE;4;;;;;124;7527835.01;;;;;"";;23;;;6;;
281;"Sinalização Turística nos atrativos turísticos - Cuiabá";3;4;24;TRUE;TRUE;"Implantação de Sinalização Turística em Cuiabá/MT visando a Copa do Mundo de Futebol de 2014.";1;TRUE;4;;;;;122;1668896.32;;;;;"";;13;;;6;;
282;"Implantação, reforma e adequação de Centros de Atendimento aos Turistas (CAT) - Porto Alegre - Gov. Estadual";8;4;24;TRUE;TRUE;"Reforma de 2 Centros de Atenção ao Turista e construção de 1 na capital, e sede da Copa, Porto Alegre e 9 nos Municípios na Linha de Fronteira com Uruguai e Argentina. Além do desenvolvimento de um Sistema de Informação Integrado entre os CATs e a Secretar 9 novos CATs na linha de fronteira nos municípios de: Chuí, Jaguarão, Aceguá/Bagé, Santana do Livramento, Quaraí, Uruguaiana, Porto Mauá e Porto Xavier.";1;TRUE;4;;;;;113;4975100.98;;;;;"";;23;;;6;;
285;"Acessibilidade nos atrativos turísticos - Cuiabá";3;4;24;TRUE;TRUE;"Adequação de atrativos turísticos de Cuiabá/MT para possibilitar a acessibilidade visando a Copa do Mundo de Futebol de 2014.";1;TRUE;4;;;;;122;1526483.84;;;;;"";;13;;;6;;
286;"Sinalização Turística nos atrativos turísticos - Recife";9;4;24;TRUE;TRUE;"Implementação de Projeto de Sinalização Turística nos municípios de São Lourenço da Mata, Recife e Olinda/PE";1;TRUE;4;;;;;119;3234817.82;;;;;"";;16;;;6;;
288;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";1;15;;TRUE;TRUE;;1;TRUE;4;;;;;8;;;;;;;;11;;;10;;
289;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";2;15;;TRUE;TRUE;;1;TRUE;4;;;;;12;;;;;;;;7;;;10;;
291;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";3;15;;TRUE;TRUE;;1;TRUE;4;;;;;122;;;;;;;;13;;;10;;
292;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";3;15;;TRUE;TRUE;;1;TRUE;4;;;;;110;;;;;;;;13;;;10;;
293;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";4;15;;TRUE;TRUE;;1;TRUE;4;;;;;128;;;;;;;;18;;;10;;
294;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";4;15;;TRUE;TRUE;;1;TRUE;4;;;;;117;;;;;;;;18;;;10;;
295;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";5;15;;TRUE;TRUE;;1;TRUE;4;;;;;131;;;;;;;;6;;;10;;
296;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";5;15;;TRUE;TRUE;;1;TRUE;4;;;;;120;;;;;;;;6;;;10;;
297;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";6;15;;TRUE;TRUE;;1;TRUE;4;;;;;121;;;;;;;;3;;;10;;
298;"Sinalização Turística nos atrativos turísticos - Rio de Janeiro";10;4;24;TRUE;TRUE;": Zona Sul (Pão-de-Açúcar, Cristo Redentor, Aterro do Flamengo, Praia de Ipanema e Copacabana e Enseada de Botafogo), Centro da Cidade (Igreja da Candelária, Museu Histórico Nacional, Centro Cultural Banco do Brasil), Tijuca (Maracanã, Quinta da Boa Vista, Floresta da Tijuca), Barra da Tijuca (Centro Internacional de Transmissão da Copa do Mundo, nova sede da CBF).";1;TRUE;4;;;;;126;18424615.38;;;;;"";;19;;;6;;
299;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";6;15;;TRUE;TRUE;;1;TRUE;4;;;;;109;;;;;;;;3;;;10;;
300;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";7;15;;TRUE;TRUE;;1;TRUE;4;;;;;123;;;;;;;;20;;;10;;
302;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";8;15;;TRUE;TRUE;;1;TRUE;4;;;;;124;;;;;;;;23;;;10;;
303;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";7;15;;TRUE;TRUE;;1;TRUE;4;;;;;112;;;;;;;;20;;;10;;
304;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";8;15;;TRUE;TRUE;;1;TRUE;4;;;;;113;;;;;;;;23;;;10;;
305;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";9;15;;TRUE;TRUE;;1;TRUE;4;;;;;130;;;;;;;;16;;;10;;
306;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";9;15;;TRUE;TRUE;;1;TRUE;4;;;;;119;;;;;;;;16;;;10;;
307;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";10;15;;TRUE;TRUE;;1;TRUE;4;;;;;126;;;;;;;;19;;;10;;
308;"Implantação, reforma e adequação de Centros de Atendimento aos Turistas (CAT) - Curitiba";4;4;24;TRUE;TRUE;"Construção de 02 (dois) Centros de Atendimento ao Turista - CAT, e um quiosque e Instalação de Posto de Informações Turísticas – PIT no Aeroporto Internacional AFONSO PENA – São José dos Pinhais – Paraná e aquisição de veículo e transformação para Posto de Informações Turísticas Móvel – Unidade Móvel.";1;TRUE;4;;;;;117;1509851.29;;;;;"";;18;;;6;;
309;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";10;15;;TRUE;TRUE;;1;TRUE;4;;;;;115;;;;;;;;19;;;10;;
310;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";11;15;;TRUE;TRUE;;1;TRUE;4;;;;;125;;;;;;;;5;;;10;;
311;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";11;15;;TRUE;TRUE;;1;TRUE;4;;;;;114;;;;;;;;5;;;10;;
312;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";12;15;;TRUE;TRUE;;1;TRUE;4;;;;;127;;;;;;;;26;;;10;;
313;"Atualização dos normativos necessários para instalação das redes de telecomunicações que atenderão ao evento";12;15;;TRUE;TRUE;;1;TRUE;4;;;;;116;;;;;;;;26;;;10;;
314;"Acessibilidade nos atrativos turísticos - Salvador - Gov Estadual";11;4;24;TRUE;TRUE;"Requalificação urbana para acessibilidade dos pontos mágicos de Salvador: Atrativos Prioritários: Barra (entorno do Porto, Farol e Cristo) Centro Histórico (Praça Castro Alves, Rua Chile, Praça da Sé, acesso aos museus e edifícios religiosos) Dique do Tororó (acesso e entorno do Dique e do Estádio Fonte Nova).";1;TRUE;4;;;;;114;3234818.08;;;;;"";;5;;;6;;
315;"Implantação, reforma e adequação de Centros de Atendimento aos Turistas (CAT) - Salvador";11;4;24;TRUE;TRUE;"Implantação de 35 Módulos Portáteis de Informações Turísticas distribuídos nos seguintes locais: Dique do Tororó, Rio Vermelho (Igrejinha), Rio Vermelho (Fonte do Boi), Ondina, Barra, Vitória, Campo Grande, Av. Sete de Setembro, Quartel dos Aflitos, Quartel da Mouraria, Terreiro Casa Branca, Terreiro Gantois, CEASA,  Jardim de Alah, Largo das Baianas, Pitaçu, Centro de Convenções, Abaeté, Stela Mares, Piatã, Feira de São Joaquim, Largo de Roma, Mont Serrat, Liberdade, Terreiro Axé Opô Afonjá, Igreja do Bonfim, Ribeira, Parque São Bartolomeu.";1;TRUE;4;;;;;114;1078273.03;;;;;"";;5;;;6;;
316;"Sinalização Turística nos atrativos turísticos - Salvador";11;4;24;FALSE;TRUE;"Atrativos Prioritários:  Eixo Orla: Orla Atlântica e Baia de Todos Santos (BTS), passando em Bonfim, Comércio, Barra e Itapoã. Neste Eixo estarão localizados durante a Copa o FIFA FAN Fest e o FIFA FAN Park, além de 5 dos 7 Pontos Mágicos Eixo Estradas: Acessos e saídas da cidade pela BR 324 e pela BA 099/ Estrada do Coco Eixo Vias Centrais: Compreende as principais vias de que dão acesso aos pontos turísticos da cidade, incluindo Pelourinho e Dique do Tororó (Estádio da Fonte Nova) . Neste eixo estão localizados os 2 pontos mágicos restantes.";1;TRUE;4;;;;;114;3773954.59;;;;;"";;5;;;6;;
317;"Implantação, reforma e adequação de Centros de Atendimento aos Turistas (CAT) - São Paulo";12;4;24;TRUE;TRUE;"Incremento/adequação da estrutura das Centrais de Atendimento ao Turista (CAT). Meta 1 – Instalação de nova CIT no Terminal Rodoviário do Tietê Meta 2 – Instalação de CIT no Aeroporto de Congonhas Meta 3 – Aquisição e adaptação de veículos tipo furgão para atendimento móvel Meta 4 – Aquisição e adaptação de veículos tipo segway para atendimento móvel";3;TRUE;4;"De acordo com os dados do SICONV, o valor repassado pelo Ministério do Turismo foi reajustado, sendo o valor correto R$ 874.000,00, com a contrapartida da prefeitura de São Paulo estabelecida emn R$ 76.000,00.";;;3;127;972410.26;;;27/08/2014;100;"São Paulo Turismo S/A";;26;;;6;;
323;"Acessibilidade nos atrativos turísticos - Curitiba";4;4;24;TRUE;TRUE;"Construção de equipamento urbano para apoio aos atrativos do entorno na Praça Carlos Gomes IMPLANTACAO DE ACESSIBILIDADE, EM AREA DE ABRANGENCIA COMPREENDIDA PELOS ATRATIVOS Acessibilidade na região de Batel, com ênfase na Praça Espanha Acessibilidade nos Atrativos Prioritários: Memorial de Curitiba, Praça Osório, Praça Rui Barbosa, Passeio Público, Terminal Guadalupe, Arcadas do Pelourinho e na Praça João Cândido (Setor Histórico). Acessibilidade nos Atrativos Prioritários: Roteiro da Linha Turismo  Praça Tiradentes (logradouro), Teatro Paiol,Mercado Municipal, Rua das Flores ( logradouro), Rua 24 Horas, Parque Jardim Botânico, Rodoferroviária, Praça Santos Andrade, etc. e Acessibilidade no entorno das estações tubo próximas aos pontos turísticos: Praça Tiradentes, Rua 24 Horas, Teatro Paiol, Jardim Botânico, Museu Ferroviário, Praça do Japão, Rodoferroviária e Santa Cândida.";1;TRUE;4;;;;;128;12839382.32;;;;;"";;18;;;6;;
336;"Cessão de um prédio com estrutura adequada para a instalação do Centro de Comando e Controle Regional e instalação de câmeras de monitoramento nos perímetros estabelecidos pela SESGE - MG";1;14;15;TRUE;TRUE;;1;TRUE;4;;;;3;8;;;;;;"";;11;;;3;;
337;"Cessão de um prédio com estrutura adequada para a instalação do Centro de Comando e Controle Regional e instalação de câmeras de monitoramento nos perímetros estabelecidos pela SESGE - DF";2;14;15;TRUE;TRUE;;1;TRUE;4;;;;3;12;;;;;;"";;7;;;3;;
338;"Cessão de um prédio com estrutura adequada para a instalação do Centro de Comando e Controle Regional e instalação de câmeras de monitoramento nos perímetros estabelecidos pela SESGE - MT";3;14;15;TRUE;TRUE;;1;TRUE;4;;;;3;110;;;;;;"";;13;;;3;;
339;"Cessão de um prédio com estrutura adequada para a instalação do Centro de Comando e Controle Regional e instalação de câmeras de monitoramento nos perímetros estabelecidos pela SESGE - PR";4;14;15;TRUE;TRUE;;1;TRUE;4;;;;3;117;;;;;;"";;18;;;3;;
340;"Cessão de um prédio com estrutura adequada para a instalação do Centro de Comando e Controle Regional e instalação de câmeras de monitoramento nos perímetros estabelecidos pela SESGE - CE";5;14;15;TRUE;TRUE;;1;TRUE;4;;;;3;120;;;;;;"";;6;;;3;;
341;"Cessão de um prédio com estrutura adequada para a instalação do Centro de Comando e Controle Regional e instalação de câmeras de monitoramento nos perímetros estabelecidos pela SESGE - AM";6;14;15;TRUE;TRUE;;1;TRUE;4;;;;3;109;;;;;;"";;3;;;3;;
342;"Cessão de um prédio com estrutura adequada para a instalação do Centro de Comando e Controle Regional e instalação de câmeras de monitoramento nos perímetros estabelecidos pela SESGE - RN";7;14;15;TRUE;TRUE;;1;TRUE;4;;;;3;112;;;;;;"";;20;;;3;;
343;"Cessão de um prédio com estrutura adequada para a instalação do Centro de Comando e Controle Regional e instalação de câmeras de monitoramento nos perímetros estabelecidos pela SESGE - RS";8;14;15;TRUE;TRUE;;1;TRUE;4;;;;3;113;;;;;;"";;23;;;3;;
344;"Cessão de um prédio com estrutura adequada para a instalação do Centro de Comando e Controle Regional e instalação de câmeras de monitoramento nos perímetros estabelecidos pela SESGE - PE";9;14;15;TRUE;TRUE;;1;TRUE;4;;;;3;119;;;;;;"";;16;;;3;;
345;"Cessão de um prédio com estrutura adequada para a instalação do Centro de Comando e Controle Regional e instalação de câmeras de monitoramento nos perímetros estabelecidos pela SESGE - RJ";10;14;15;TRUE;TRUE;;1;TRUE;4;;;;3;115;;;;;;"";;19;;;3;;
346;"Cessão de um prédio com estrutura adequada para a instalação do Centro de Comando e Controle Regional e instalação de câmeras de monitoramento nos perímetros estabelecidos pela SESGE - BA";11;14;15;TRUE;TRUE;;1;TRUE;4;;;;3;114;;;;;;"";;5;;;3;;
347;"Cessão de um prédio com estrutura adequada para a instalação do Centro de Comando e Controle Regional e instalação de câmeras de monitoramento nos perímetros estabelecidos pela SESGE - SP";12;14;15;TRUE;TRUE;;2;TRUE;4;;;;3;116;;;;;;"";;26;;;3;;
348;"Fortalecimento da infraestrutura dos pontos de entrada no pais";13;14;16;TRUE;TRUE;;1;TRUE;4;;;;3;327;47600000.00;;;;;"";;;;;3;;
349;"Contratação de sistema e equipamentos para aprimorar a segurança nas estradas brasileiras na Copa";13;14;16;TRUE;TRUE;;1;TRUE;4;;;;3;327;27600000.00;;;;;"";;;;;3;;
350;"Aquisição de equipamentos e sistemas para a segurança do evento";13;14;17;TRUE;TRUE;;2;TRUE;4;;;;3;327;266400000.00;;;;;"";;;;;3;;
352;"Ações da Aeronáutica - Defesa Aeroespacial e Controle do Espaço Aéreo";13;14;18;TRUE;TRUE;;2;TRUE;4;;;"O prazo contempla desmobilização.";;548;251800000.00;;;;;"";;;;;3;;
353;"Ações da Aeronáutica - Emprego de Helicópteros";13;14;18;TRUE;TRUE;;1;TRUE;4;;;"O prazo contempla desmobilização";3;548;1100000.00;;;;;"";;;;;3;;
354;"Ações do Exército: Comando e Controle";13;14;19;TRUE;TRUE;;2;TRUE;4;;;"O prazo contempla desmobilização.";;550;43700000.00;;;;;"";;;;;3;;
355;"Ações do Exército: Segurança e Defesa Cibernética";13;14;19;TRUE;TRUE;;2;TRUE;4;;;"O prazo contempla desmobilização.";;550;40000000.00;;;;;"";;;;;3;;
356;"Ações do Exército: Defesa de Estruturas Estratégicas";13;14;19;TRUE;TRUE;;2;TRUE;4;;;"O prazo contempla desmobilização.";;550;10000000.00;;;;;"";;;;;3;;
357;"Ações do Exército: Defesa Química, Biológica, Radiológica e Nuclear";13;14;19;TRUE;TRUE;;2;TRUE;4;;;"O prazo contempla desmobilização.";;550;34700000.00;;;;;"";;;;;3;;
358;"Ações do Exército: Defesa Contraterrorismo";13;14;19;TRUE;TRUE;;2;TRUE;4;;;"O prazo contempla desmobilização.";;550;9000000.00;;;;;"";;;;;;;
359;"Ações do Exército: Emprego de Helicópteros";13;14;19;TRUE;TRUE;;2;TRUE;4;;;;;550;40000000.00;;;;;"";;;;;3;;
360;"Ações do Exército: Preparo e Emprego da Força de Contingência";13;14;19;TRUE;TRUE;;3;TRUE;4;;;"Prazo contempla desmobilização.";;550;60000000.00;;;;;"";;;;;3;;
361;"Ações do Exército: Fiscalização de Explosivos";13;14;19;TRUE;TRUE;;2;TRUE;4;;;;;550;10000000.00;;;;;"";;;;;3;;
362;"Ações da Marinha - Comando e Controle";13;14;20;TRUE;TRUE;;1;TRUE;4;;;"Os prazos contemplam desmobilização.";;549;17400000.00;;;;;"";;;;;3;;
363;"Comando e Controle";13;14;21;TRUE;TRUE;;1;TRUE;4;;;"O prazo contempla desmobilização.";3;551;900000.00;;;;;;;;;;3;;
